,wins_home,losses,srs,ft,stl,win_loss_pct,pf,wins_visitor,mp,fga,fta,fg3_pct,fg,trb,losses_conf,sos,school_name,fg3,pts,orb,fg_pct,ast,wins_conf,losses_visitor,wins,ft_pct,fg3a,blk,opp_pts,tov,g,losses_home
48,3,26,-16.67,399,215,.188,616,2,1300,1923,569,.311,739,1123,13,-0.19,Chicago State,212,2089,344,.384,360,1,17,6,.701,681,68,2511,440,32,7
49,18,6,18.43,472,261,.833,566,8,1450,2116,688,.346,969,1328,2,5.49,Cincinnati,264,2674,437,.458,557,16,3,30,.686,764,173,2208,361,36,0
50,11,16,13.22,487,235,.515,501,3,1325,1939,666,.357,871,1124,12,9.98,Clemson,239,2468,365,.449,414,6,7,17,.731,669,130,2361,354,33,6
51,5,22,-6.73,374,221,.290,636,2,1260,1838,541,.309,745,1024,13,-1.53,Cleveland State,219,2083,339,.405,327,5,14,9,.691,709,94,2222,405,31,6
52,15,19,-3.94,473,237,.513,709,3,1570,2416,719,.330,1021,1571,8,-1.48,Coastal Carolina,318,2833,479,.423,467,10,12,20,.658,963,109,2858,508,39,6
53,4,22,-8.47,384,164,.313,603,6,1305,1693,567,.370,745,1037,10,-3.60,Colgate,271,2145,263,.440,414,8,12,10,.677,732,82,2273,470,32,8
54,12,10,3.99,588,194,.714,604,10,1405,1862,799,.328,804,1194,4,-0.19,College of Charleston,220,2416,302,.432,355,14,5,25,.736,670,117,2260,364,35,2
55,13,15,9.12,542,172,.559,632,4,1370,1993,770,.348,888,1276,10,6.00,Colorado,250,2568,403,.446,474,8,9,19,.704,718,146,2455,410,34,4
56,15,12,6.03,596,218,.667,618,7,1440,2070,815,.339,879,1374,5,2.17,Colorado State,257,2611,410,.425,397,13,5,24,.731,758,123,2447,392,36,5
57,7,16,-5.67,329,190,.407,506,4,1090,1603,465,.361,700,941,9,-3.13,Columbia,211,1940,273,.437,418,5,10,11,.708,584,79,1964,347,27,6
58,8,17,7.23,441,146,.485,575,4,1330,1809,619,.355,778,1209,9,6.61,Connecticut,223,2220,336,.430,432,9,8,16,.712,628,177,2189,402,33,6
59,5,24,-21.51,484,182,.250,664,3,1290,1846,745,.318,705,1115,9,-8.01,Coppin State,225,2119,367,.382,335,7,16,8,.650,708,72,2521,440,32,6
60,3,21,-8.40,338,150,.276,529,4,1165,1646,484,.339,746,976,10,-1.55,Cornell,244,2074,219,.453,417,4,12,8,.698,720,78,2238,419,29,8
61,13,10,17.27,404,213,.714,582,7,1400,2137,592,.397,1078,1223,8,8.95,Creighton,304,2864,289,.504,598,10,4,25,.682,766,102,2549,435,35,4
62,3,20,-11.15,351,124,.259,493,4,1085,1463,495,.352,631,917,10,-3.45,Dartmouth,199,1812,249,.431,301,4,11,7,.709,565,48,2020,401,27,9
63,8,15,6.45,442,163,.531,583,5,1290,1861,587,.341,814,1149,10,4.26,Davidson,292,2362,285,.437,499,8,7,17,.753,856,106,2292,390,32,5
64,15,8,12.98,530,249,.750,601,7,1285,1763,768,.385,820,1097,3,4.27,Dayton,258,2428,277,.465,500,15,3,24,.690,671,128,2126,376,32,1
65,9,20,-9.97,411,176,.394,625,3,1325,1838,599,.305,775,1159,13,-1.42,Delaware,196,2157,322,.422,385,5,12,13,.686,643,102,2381,396,33,5
66,4,22,-18.81,359,177,.313,608,6,1295,1865,545,.362,782,1057,9,-9.37,Delaware State,263,2186,348,.419,429,7,14,10,.659,727,89,2399,436,32,7
67,8,14,-2.99,428,150,.533,603,7,1210,1684,583,.402,811,1058,8,-4.19,Denver,223,2275,273,.482,452,8,8,16,.734,555,64,2239,404,30,5
68,8,23,2.09,472,213,.281,635,1,1285,1804,642,.326,775,1057,16,7.78,DePaul,184,2206,339,.430,366,2,9,9,.735,564,92,2388,451,32,10
69,5,23,-10.72,476,203,.258,741,3,1255,1867,717,.372,830,1036,12,-1.62,Detroit Mercy,251,2387,320,.445,398,6,13,8,.664,675,78,2630,451,31,9
70,6,24,-4.71,418,188,.226,563,1,1255,1856,553,.345,760,1070,13,1.91,Drake,270,2208,311,.409,404,5,11,7,.756,782,75,2390,389,31,9
71,5,23,-7.43,411,187,.281,644,4,1300,1987,617,.345,865,1177,15,-2.56,Drexel,256,2397,380,.435,470,3,14,9,.666,741,98,2508,425,32,8
72,15,9,21.56,642,226,.757,675,4,1480,2144,842,.378,1019,1341,7,10.91,Duke,311,2991,390,.475,484,11,6,28,.762,822,172,2597,421,37,1
73,8,22,-3.06,460,157,.313,593,1,1280,1835,680,.334,785,1167,15,0.69,Duquesne,226,2256,343,.428,401,3,10,10,.676,677,127,2376,454,32,10
74,12,18,-0.49,442,168,.455,550,1,1320,1797,673,.320,716,1252,12,1.33,East Carolina,214,2088,370,.398,394,6,11,15,.657,668,171,2148,459,33,5
75,13,8,7.31,597,293,.771,698,8,1415,1967,850,.382,960,1269,4,-2.11,East Tennessee State,265,2782,357,.488,516,14,5,27,.702,693,162,2438,519,35,2
76,8,15,-5.35,366,198,.483,559,6,1195,1852,501,.372,772,1081,10,-5.05,Eastern Illinois,259,2169,347,.417,444,6,9,14,.731,696,119,2083,370,29,6
77,8,19,-8.65,462,185,.387,619,3,1265,1751,655,.321,750,1018,11,-2.44,Eastern Kentucky,235,2197,286,.428,422,5,12,12,.705,733,113,2330,432,31,6
78,10,17,-0.18,519,317,.485,704,5,1330,2046,716,.343,918,1201,11,0.16,Eastern Michigan,211,2566,420,.449,443,7,10,16,.725,616,144,2409,399,33,6
79,15,12,-2.77,520,158,.647,679,6,1410,1975,675,.379,947,1196,5,-4.43,Eastern Washington,281,2695,309,.479,421,13,10,22,.770,741,162,2592,415,34,1
80,10,14,0.24,395,165,.563,532,6,1310,1911,577,.355,850,1209,8,-1.39,Elon,308,2403,291,.445,466,10,8,18,.685,868,73,2292,374,32,4
81,13,17,1.45,561,172,.485,659,2,1335,1762,787,.366,800,1136,12,2.42,Evansville,127,2288,298,.454,442,6,9,16,.713,347,99,2261,389,33,4
82,7,15,-4.75,345,166,.516,567,8,1250,1859,506,.335,822,1115,9,-3.85,Fairfield,262,2251,275,.442,464,11,8,16,.682,782,92,2279,416,31,6
83,7,19,-9.28,474,189,.367,637,3,1205,1713,620,.332,754,993,9,-5.31,Fairleigh Dickinson,201,2183,291,.440,366,9,14,11,.765,606,78,2250,398,30,4
84,9,9,22.40,620,272,.750,661,8,1455,2118,851,.358,953,1331,4,11.01,Florida,278,2804,416,.450,450,14,4,27,.729,776,167,2394,431,36,1
85,4,23,-20.88,442,197,.233,568,3,1220,1800,671,.348,762,1047,11,-11.85,Florida A&M,187,2153,305,.423,379,5,11,7,.659,538,99,2365,407,30,10
86,5,20,-7.95,392,171,.333,570,5,1215,1838,558,.319,756,1066,12,-1.98,Florida Atlantic,204,2108,316,.411,369,6,8,10,.703,639,93,2221,348,30,9
87,16,8,2.26,466,207,.765,635,10,1370,2017,664,.347,1007,1269,2,-3.42,Florida Gulf Coast,221,2701,379,.499,527,12,3,26,.702,636,116,2356,421,34,3
88,6,24,-8.10,387,185,.226,570,1,1270,1773,516,.332,805,1051,15,-3.27,Florida International,181,2178,315,.454,346,3,13,7,.750,545,67,2282,413,31,9
89,18,9,18.87,568,259,.743,684,3,1400,2146,824,.347,1036,1324,6,8.87,Florida State,233,2873,409,.483,511,12,6,26,.689,671,180,2523,415,35,0
90,8,19,-1.97,344,314,.406,611,5,1300,1783,474,.334,741,913,11,1.36,Fordham,264,2090,261,.416,429,7,8,13,.726,791,91,2167,418,32,9
91,13,13,4.37,513,277,.606,718,6,1350,1872,763,.352,852,1175,7,2.31,Fresno State,209,2426,314,.455,414,11,10,20,.672,593,127,2315,444,33,2
92,11,12,1.46,435,245,.657,613,12,1410,1941,624,.385,918,1211,4,-3.75,Furman,319,2590,317,.473,524,14,8,23,.697,828,82,2319,451,35,3
93,9,14,-3.08,511,291,.576,670,8,1345,1905,819,.379,913,1259,7,-5.71,Gardner-Webb,209,2546,372,.479,486,11,8,19,.624,552,118,2319,474,33,5
94,10,14,3.01,579,169,.588,570,7,1385,1962,775,.336,879,1370,9,1.28,George Mason,182,2519,381,.448,398,9,5,20,.747,542,96,2437,440,34,7
95,14,15,2.37,529,192,.571,541,5,1400,1938,710,.371,821,1279,8,2.11,George Washington,276,2447,394,.424,466,10,8,20,.745,743,136,2438,453,35,3
96,9,18,11.18,547,175,.438,672,3,1290,1752,746,.349,808,1142,13,9.31,Georgetown,206,2369,305,.461,480,5,7,14,.733,590,147,2309,454,32,8
97,12,15,11.13,588,182,.559,632,5,1370,1903,777,.325,836,1259,9,10.28,Georgia,175,2435,330,.439,429,9,7,19,.757,538,126,2393,444,34,6
98,10,15,-3.63,507,224,.545,641,6,1325,1909,763,.362,841,1147,7,-2.83,Georgia Southern,303,2492,320,.441,342,11,11,18,.664,837,102,2420,388,33,4
99,11,13,-0.33,426,236,.606,673,6,1325,1888,658,.357,885,1174,6,-2.17,Georgia State,246,2442,334,.469,399,12,9,20,.647,690,140,2312,463,33,3
100,16,16,7.82,505,245,.568,592,3,1485,2079,740,.331,910,1330,10,8.21,Georgia Tech,171,2496,356,.438,570,8,10,21,.682,516,221,2472,494,37,4
101,15,2,25.26,638,265,.949,660,10,1560,2280,890,.382,1149,1587,1,4.13,Gonzaga,286,3222,378,.504,595,17,0,37,.717,749,183,2398,448,39,1
102,11,17,-17.29,495,292,.485,658,4,1340,1943,747,.317,841,1108,8,-11.89,Grambling,184,2361,398,.433,368,10,12,16,.663,581,76,2412,450,33,2
103,15,9,-0.16,497,233,.710,539,5,1250,1812,747,.331,790,1166,3,-4.22,Grand Canyon,205,2282,335,.436,423,11,6,22,.665,619,79,2103,397,31,3
104,10,14,-2.77,542,247,.563,632,7,1295,2061,787,.322,913,1312,6,-2.83,Green Bay,197,2565,387,.443,446,12,9,18,.689,612,133,2479,448,32,3
105,9,17,-13.23,451,152,.452,633,5,1250,1844,633,.316,751,1143,5,-9.92,Hampton,196,2149,371,.407,364,11,11,14,.712,620,113,2219,435,31,4
106,6,23,-15.85,413,228,.281,603,3,1295,1814,591,.338,730,1046,12,-5.56,Hartford,263,2136,292,.402,367,4,15,9,.699,777,118,2465,462,32,8
107,11,10,2.30,385,176,.643,531,7,1120,1564,518,.355,699,1005,4,-2.24,Harvard,229,2012,284,.447,403,10,5,18,.743,645,133,1842,359,28,3
108,11,16,-6.19,432,150,.467,570,3,1210,1650,604,.325,698,966,8,-4.92,Hawaii,214,2042,287,.423,418,8,5,14,.715,658,57,2048,414,30,8
109,8,16,-9.06,473,184,.484,539,7,1260,1693,636,.377,732,1088,9,-6.28,High Point,196,2133,307,.432,389,9,7,15,.744,520,96,2136,407,31,8
110,7,17,-2.35,490,142,.469,544,6,1290,1908,716,.367,846,1164,11,-1.90,Hofstra,291,2473,371,.443,419,7,7,15,.684,792,82,2454,341,32,7
111,9,17,-5.26,370,302,.469,515,6,1285,1552,534,.345,663,811,9,-3.51,Holy Cross,236,1932,189,.427,426,9,12,15,.693,685,76,1988,351,32,5
112,12,11,12.20,390,170,.656,601,6,1285,1902,544,.394,850,1138,6,3.42,Houston,268,2358,362,.447,406,12,5,21,.717,681,113,2077,315,32,4
113,13,14,-7.30,504,195,.548,597,4,1240,1924,721,.340,871,1199,6,-4.44,Houston Christian,195,2441,425,.453,457,12,12,17,.699,574,81,2398,410,31,1
114,6,24,-16.97,547,179,.294,636,2,1360,1856,833,.291,723,1257,11,-7.97,Howard,172,2163,420,.390,307,5,16,10,.657,591,126,2433,500,34,6
115,12,14,-5.34,539,164,.576,697,6,1350,1870,746,.367,809,1213,6,-5.89,Idaho,255,2412,362,.433,422,12,10,19,.723,694,81,2346,421,33,3
116,4,26,-15.10,443,224,.161,578,1,1250,1708,648,.359,742,921,15,-3.37,Idaho State,237,2164,233,.434,316,3,16,5,.684,660,73,2486,400,31,7
117,14,15,10.54,442,197,.571,641,3,1405,2019,643,.369,898,1217,10,9.25,Illinois,270,2508,342,.445,472,8,7,20,.687,731,83,2417,433,35,5
118,16,7,10.30,394,250,.800,620,9,1405,1972,593,.369,865,1293,1,2.71,Illinois State,294,2418,369,.439,483,17,4,28,.664,797,170,2146,427,35,1
119,10,19,-5.95,599,197,.472,678,5,1455,2113,843,.365,939,1429,11,-3.63,Illinois-Chicago,272,2749,422,.444,524,7,9,17,.711,746,183,2754,589,36,8
120,10,17,-12.14,507,168,.414,583,2,1165,1617,731,.388,736,950,11,-5.62,Incarnate Word,233,2212,229,.455,362,7,12,12,.694,601,136,2320,391,29,5
121,14,16,14.63,498,209,.529,682,2,1390,2004,683,.380,959,1328,11,8.16,Indiana,295,2711,413,.479,488,7,8,18,.729,776,157,2491,517,34,4
122,8,20,-1.02,392,204,.355,660,3,1275,1832,576,.349,762,1111,13,3.18,Indiana State,254,2170,263,.416,417,5,10,11,.681,727,126,2255,396,31,6
123,8,13,1.08,513,239,.629,669,7,1415,2155,668,.397,979,1250,8,-2.47,Iona,342,2813,337,.454,541,12,7,22,.768,862,108,2689,421,35,4
124,15,15,10.01,510,252,.559,608,3,1395,2121,741,.379,964,1306,8,7.54,Iowa,300,2738,408,.455,602,10,7,19,.688,791,130,2654,472,34,5
125,12,11,20.51,423,272,.686,557,5,1425,2186,604,.400,1031,1219,6,11.94,Iowa State,344,2829,318,.472,553,12,6,24,.700,860,124,2529,355,35,3
126,8,18,-4.29,446,217,.438,655,5,1290,1957,653,.388,883,1104,9,-1.62,IUPUI,288,2500,348,.451,455,7,13,14,.683,743,87,2517,401,32,4
127,10,18,-15.42,417,197,.438,648,4,1290,1860,619,.299,716,1162,8,-11.55,Jackson State,218,2067,425,.385,350,10,13,14,.674,730,83,2142,390,32,4
128,7,16,-10.21,474,265,.515,620,8,1325,1885,644,.403,878,1081,9,-8.45,Jacksonville,327,2557,302,.466,445,5,9,17,.736,812,63,2477,424,33,7
129,5,15,-2.85,462,157,.571,628,10,1410,1869,647,.377,857,1244,7,-3.24,Jacksonville State,258,2434,355,.459,493,9,9,20,.714,685,134,2378,477,35,5
130,6,23,-5.64,446,194,.303,665,3,1335,1733,622,.331,770,1133,11,-1.83,James Madison,208,2194,310,.444,385,7,13,10,.717,629,89,2299,467,33,9
131,14,5,23.53,535,250,.861,639,10,1455,2193,789,.404,1071,1393,2,12.23,Kansas,318,2995,428,.488,584,16,1,31,.678,787,162,2588,456,36,1
132,12,17,-4.97,554,236,.514,772,4,1405,2076,777,.371,911,1213,6,-1.06,Kansas City,315,2691,352,.439,451,8,10,18,.713,848,92,2753,510,35,5
133,11,14,14.80,538,271,.600,630,5,1405,1883,775,.362,869,1132,10,10.48,Kansas State,247,2523,330,.461,521,8,6,21,.694,683,130,2372,453,35,5
134,8,18,-8.44,411,163,.438,613,6,1280,1932,595,.416,892,1146,7,-5.97,Kennesaw State,206,2401,358,.462,507,7,13,14,.691,495,95,2456,431,32,5
135,10,14,0.88,543,230,.611,685,7,1465,2302,755,.320,986,1454,8,-1.63,Kent State,257,2772,539,.428,449,10,5,22,.719,803,134,2628,465,36,6
136,15,6,23.88,690,229,.842,716,7,1525,2396,980,.353,1134,1512,2,10.49,Kentucky,267,3225,470,.473,585,16,3,32,.704,757,200,2716,443,38,2
137,11,15,1.91,489,191,.500,559,4,1220,1666,638,.364,761,973,9,2.94,La Salle,255,2266,249,.457,425,9,8,15,.766,700,64,2297,393,30,4
138,5,21,-14.68,350,148,.300,514,4,1205,1655,492,.334,712,956,13,-3.50,Lafayette,221,1995,205,.430,378,5,11,9,.711,662,85,2282,436,30,10
139,12,15,-7.36,544,271,.559,733,6,1375,1977,813,.362,907,1189,8,-7.93,Lamar,265,2623,389,.459,481,10,11,19,.669,732,95,2434,455,34,3
140,12,12,1.54,448,215,.625,539,8,1295,1788,580,.392,857,1100,6,-3.30,Lehigh,270,2432,232,.479,467,12,10,20,.772,689,99,2261,450,32,2
141,14,14,-5.51,454,229,.600,670,7,1415,1787,612,.359,779,990,4,-6.16,Liberty,319,2331,173,.436,453,14,8,21,.742,888,65,2220,363,35,5
142,11,13,-1.55,586,218,.606,702,9,1325,1978,811,.366,939,1213,3,-4.45,Lipscomb,340,2804,340,.475,599,11,6,20,.723,928,104,2562,500,33,5
143,9,17,-6.07,431,183,.469,591,4,1290,1749,582,.346,775,1058,12,-3.80,Little Rock,207,2188,305,.443,379,6,9,15,.741,599,120,2185,412,32,6
144,10,19,-5.98,543,199,.441,682,3,1385,2035,750,.351,895,1212,7,-0.60,Long Beach State,216,2549,396,.440,447,9,15,15,.724,616,92,2666,488,34,2
145,8,12,-7.80,488,186,.625,641,9,1295,1846,710,.345,803,1242,5,-8.51,Long Island University,184,2278,423,.435,350,13,6,20,.687,534,107,2218,460,32,5
146,5,24,-21.23,356,175,.200,539,1,1200,1660,487,.327,738,922,15,-6.16,Longwood,186,2018,218,.445,324,3,15,6,.731,568,124,2408,456,30,9
147,12,12,-0.64,583,233,.636,621,8,1325,2022,839,.343,945,1252,8,-3.28,Louisiana,231,2704,442,.467,475,10,7,21,.695,673,91,2518,440,33,4
148,8,21,0.53,417,186,.323,593,1,1240,1893,599,.336,853,1115,16,8.69,Louisiana State,196,2319,355,.451,397,2,10,10,.696,584,110,2572,451,31,8
149,15,10,5.20,478,223,.697,519,6,1325,1952,674,.361,911,1244,4,-4.35,Louisiana Tech,257,2557,335,.467,543,14,7,23,.709,711,176,2203,407,33,2
150,6,24,-7.88,333,154,.273,576,2,1350,1916,498,.332,814,1174,16,-2.56,Louisiana-Monroe,237,2198,349,.425,443,2,12,9,.669,713,73,2299,433,33,8
151,16,9,22.47,486,227,.735,652,5,1370,2085,708,.355,952,1343,6,11.15,Louisville,238,2628,457,.457,461,12,5,25,.686,670,186,2243,374,34,1
152,13,14,5.15,385,218,.563,545,3,1300,1754,543,.389,852,1000,10,1.02,Loyola (IL),259,2348,218,.486,474,8,9,18,.709,665,76,2137,377,32,3
153,10,17,-6.32,492,240,.485,636,6,1330,1791,711,.329,753,1113,10,-3.60,Loyola (MD),177,2175,382,.420,385,8,11,16,.692,538,113,2249,496,33,4
154,10,15,-0.47,338,228,.500,610,5,1205,1755,545,.353,779,1022,10,1.60,Loyola Marymount,217,2113,332,.444,444,8,7,15,.620,614,120,2125,395,30,7
155,4,25,-16.33,365,165,.219,562,3,1280,1852,558,.319,746,1122,13,-4.01,Maine,212,2069,325,.403,377,3,14,7,.654,665,63,2400,419,32,9
156,7,22,-9.67,542,224,.313,790,3,1305,1813,743,.329,754,1118,15,-2.61,Manhattan,209,2259,355,.416,350,5,13,10,.729,636,103,2485,530,32,7
157,5,24,-12.33,480,146,.250,628,2,1290,1747,662,.333,749,998,15,-2.74,Marist,245,2223,235,.429,352,5,14,8,.725,736,83,2530,409,32,8
158,14,13,15.26,457,231,.594,620,4,1285,1888,585,.429,919,1058,8,8.60,Marquette,336,2631,280,.487,525,10,6,19,.781,783,115,2418,396,32,3
159,13,15,0.18,599,211,.571,643,4,1415,2237,816,.370,1021,1291,8,-1.05,Marshall,356,2997,325,.456,576,10,11,20,.734,962,140,2939,433,35,3
160,13,9,12.79,512,180,.727,613,8,1325,1840,732,.359,827,1173,6,8.29,Maryland,272,2438,351,.449,472,12,2,24,.699,757,154,2246,426,33,5
161,13,13,-3.84,515,224,.618,625,8,1390,2041,691,.393,957,1199,7,-5.87,Maryland-Baltimore County,330,2759,307,.469,507,9,8,21,.745,840,80,2624,411,34,5
